age,job,marital,education,default,balance,housing,duration,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
55,admin.,married,secondary,no,-2,no,76,no,cellular,28,aug,1,-1,0,unknown,no
57,housemaid,divorced,primary,no,8278,no,408,no,cellular,17,nov,3,-1,0,unknown,no
58,management,married,secondary,no,407,yes,145,no,cellular,29,jul,2,-1,0,unknown,no
48,technician,married,secondary,no,197,no,47,yes,cellular,3,feb,2,222,3,other,no
33,technician,married,secondary,no,348,yes,263,no,cellular,7,may,2,294,1,success,no
43,technician,divorced,tertiary,no,101,no,173,no,cellular,19,aug,3,-1,0,unknown,no
29,blue-collar,married,secondary,no,294,yes,594,no,unknown,14,may,2,-1,0,unknown,no
26,admin.,single,tertiary,no,3730,yes,93,no,cellular,11,mar,1,98,4,other,no
56,management,divorced,tertiary,no,3885,yes,51,no,cellular,10,jul,1,-1,0,unknown,no
54,technician,married,tertiary,no,4582,yes,165,no,unknown,15,may,1,-1,0,unknown,no
33,services,married,secondary,no,403,yes,274,no,unknown,20,may,2,-1,0,unknown,no
36,entrepreneur,single,tertiary,no,145,yes,450,no,cellular,18,may,2,304,2,success,no
46,technician,single,secondary,no,834,yes,196,no,cellular,11,jul,2,-1,0,unknown,no
40,services,married,secondary,no,664,yes,29,yes,cellular,18,may,5,-1,0,unknown,no
50,management,divorced,tertiary,no,299,no,666,no,cellular,17,nov,3,-1,0,unknown,no
55,entrepreneur,divorced,primary,no,29,no,500,no,unknown,16,jun,1,-1,0,unknown,no
41,admin.,married,secondary,no,124,yes,191,no,cellular,12,may,3,-1,0,unknown,no
26,technician,single,secondary,no,124,yes,57,no,unknown,12,may,8,-1,0,unknown,no
35,management,single,tertiary,no,0,no,131,no,cellular,29,aug,2,-1,0,unknown,no
53,self-employed,married,tertiary,no,20,yes,218,no,cellular,7,aug,2,-1,0,unknown,no
31,technician,single,secondary,no,31868,no,34,no,telephone,14,aug,6,-1,0,unknown,no
59,retired,married,secondary,no,599,yes,31,no,cellular,7,may,1,-1,0,unknown,no
42,technician,divorced,secondary,no,248,no,163,no,cellular,19,aug,4,-1,0,unknown,no
45,technician,married,secondary,no,0,no,99,no,telephone,13,aug,1,-1,0,unknown,no
58,admin.,married,primary,no,879,yes,242,no,unknown,16,may,7,-1,0,unknown,no
33,technician,single,tertiary,no,34,no,13,no,cellular,28,aug,30,-1,0,unknown,no
47,blue-collar,married,secondary,no,2548,yes,577,no,cellular,11,may,1,368,1,other,no
31,services,single,secondary,no,3,yes,41,no,cellular,5,may,1,-1,0,unknown,no
40,admin.,married,secondary,no,1395,yes,122,yes,cellular,7,jul,2,-1,0,unknown,no
28,blue-collar,married,primary,no,-196,no,209,no,cellular,7,jul,1,-1,0,unknown,no
42,blue-collar,married,primary,no,205,yes,582,no,cellular,17,apr,1,-1,0,unknown,no
53,blue-collar,single,secondary,no,1442,no,137,no,telephone,9,dec,8,188,2,other,no
33,admin.,married,secondary,no,393,yes,383,no,unknown,28,may,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,-185,yes,170,yes,unknown,13,may,1,-1,0,unknown,no
50,housemaid,single,primary,no,1158,yes,116,no,cellular,3,feb,3,265,3,failure,no
30,blue-collar,single,secondary,no,1165,yes,365,no,cellular,18,may,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,10721,yes,394,no,unknown,18,jun,3,-1,0,unknown,no
39,technician,divorced,secondary,no,1270,yes,245,no,unknown,29,may,4,-1,0,unknown,no
29,management,married,tertiary,no,16,yes,605,no,cellular,16,jul,6,-1,0,unknown,no
32,technician,single,secondary,no,930,yes,122,no,unknown,21,may,1,-1,0,unknown,no
38,technician,single,tertiary,no,0,no,247,no,cellular,28,aug,2,-1,0,unknown,no
55,technician,married,secondary,no,0,no,506,no,cellular,27,jul,2,-1,0,unknown,no
38,admin.,married,primary,no,-175,yes,86,no,telephone,21,jul,9,-1,0,unknown,no
47,blue-collar,married,primary,no,328,yes,58,no,cellular,7,may,1,-1,0,unknown,no
57,management,married,secondary,no,0,no,132,no,cellular,28,jan,1,-1,0,unknown,no
32,technician,married,secondary,no,2556,no,269,no,cellular,6,aug,3,-1,0,unknown,no
37,unemployed,married,secondary,no,4969,yes,169,no,cellular,6,may,1,-1,0,unknown,no
30,management,single,tertiary,no,726,yes,39,no,cellular,16,apr,1,342,3,failure,no
39,technician,married,secondary,no,-1451,yes,65,yes,cellular,30,jul,5,-1,0,unknown,no
45,housemaid,divorced,primary,no,221,no,93,no,cellular,2,feb,1,235,1,failure,no
25,student,single,secondary,no,3090,no,139,no,cellular,21,aug,1,-1,0,unknown,no
53,services,married,unknown,no,257,yes,209,no,unknown,5,may,2,-1,0,unknown,no
39,management,single,tertiary,no,139,no,109,no,cellular,22,aug,2,-1,0,unknown,no
35,management,married,tertiary,no,3168,no,24,no,cellular,22,aug,30,-1,0,unknown,no
58,housemaid,married,primary,no,260,yes,71,no,telephone,15,may,5,364,3,failure,no
27,self-employed,single,tertiary,no,4574,no,187,no,cellular,12,aug,2,-1,0,unknown,no
39,housemaid,single,primary,no,109,yes,699,no,unknown,6,may,3,-1,0,unknown,no
41,blue-collar,married,secondary,no,140,yes,96,no,cellular,3,jun,1,125,2,failure,no
56,management,married,tertiary,no,-45,yes,116,no,unknown,30,may,6,-1,0,unknown,no
54,technician,married,tertiary,no,6507,no,145,no,cellular,26,may,1,-1,0,unknown,no
46,blue-collar,married,primary,no,1291,yes,142,no,cellular,14,may,3,259,17,failure,no
35,management,married,tertiary,yes,-10,yes,168,no,cellular,15,may,2,364,1,other,no
41,admin.,single,secondary,no,0,no,286,no,telephone,25,jul,2,-1,0,unknown,no
36,blue-collar,married,primary,no,-20,yes,353,no,unknown,7,may,3,-1,0,unknown,no
37,admin.,single,secondary,no,309,yes,58,no,cellular,15,may,3,-1,0,unknown,no
28,technician,single,secondary,no,250,no,133,yes,cellular,29,jan,1,-1,0,unknown,no
49,management,single,tertiary,no,370,no,386,no,cellular,19,aug,3,-1,0,unknown,no
41,unemployed,married,primary,no,183,yes,271,no,cellular,29,jul,1,-1,0,unknown,no
60,retired,married,secondary,no,8590,no,85,no,unknown,5,jun,1,-1,0,unknown,no
30,technician,married,secondary,no,1011,yes,109,no,unknown,16,may,1,-1,0,unknown,no
48,services,married,secondary,no,1355,no,409,no,cellular,12,aug,7,-1,0,unknown,no
35,technician,single,secondary,no,1609,yes,288,no,unknown,30,may,3,-1,0,unknown,no
28,blue-collar,single,secondary,no,75,no,7,no,unknown,1,jun,1,-1,0,unknown,no
42,admin.,married,secondary,no,12,yes,466,no,cellular,16,apr,4,-1,0,unknown,no
32,admin.,married,secondary,no,3540,yes,213,no,cellular,18,may,1,178,1,failure,no
40,management,married,secondary,no,8486,no,260,no,unknown,6,may,3,-1,0,unknown,no
53,management,married,tertiary,no,20772,no,715,no,cellular,4,feb,1,-1,0,unknown,no
55,blue-collar,married,primary,no,3297,yes,96,yes,telephone,30,apr,1,-1,0,unknown,no
41,management,married,tertiary,no,9,yes,82,no,cellular,22,jul,3,-1,0,unknown,no
33,management,married,tertiary,no,-139,no,290,no,cellular,8,jul,1,-1,0,unknown,no
58,blue-collar,married,secondary,no,381,no,79,no,cellular,11,nov,4,-1,0,unknown,no
32,blue-collar,single,secondary,no,760,yes,445,no,cellular,16,apr,1,148,2,other,no
36,blue-collar,married,unknown,no,722,yes,268,no,unknown,20,may,2,-1,0,unknown,no
31,technician,single,tertiary,yes,24,no,246,no,cellular,21,aug,2,-1,0,unknown,no
33,management,married,tertiary,no,148,no,717,no,unknown,20,may,1,-1,0,unknown,no
45,blue-collar,married,primary,no,6691,no,211,no,cellular,13,aug,2,-1,0,unknown,no
40,housemaid,married,primary,no,0,no,16,no,cellular,28,aug,20,-1,0,unknown,no
29,blue-collar,married,primary,no,787,yes,257,no,cellular,24,jul,2,-1,0,unknown,no
53,self-employed,married,primary,no,4576,no,82,no,telephone,30,jul,2,-1,0,unknown,no
53,technician,divorced,unknown,no,629,yes,298,no,cellular,8,may,1,-1,0,unknown,no
35,management,married,tertiary,no,1193,yes,101,no,unknown,2,jun,2,-1,0,unknown,no
33,blue-collar,married,primary,no,-132,yes,170,yes,cellular,18,may,6,-1,0,unknown,no
38,entrepreneur,married,tertiary,no,1438,no,122,no,cellular,13,nov,5,-1,0,unknown,no
31,blue-collar,single,secondary,no,-159,no,49,yes,telephone,21,nov,1,-1,0,unknown,no
48,admin.,married,secondary,no,2235,yes,755,yes,unknown,15,may,2,-1,0,unknown,no
25,services,married,secondary,no,10,yes,51,no,cellular,7,may,1,294,1,failure,no
35,management,single,tertiary,no,805,no,613,no,cellular,17,sep,1,-1,0,unknown,no
55,blue-collar,married,primary,no,-79,no,293,yes,unknown,27,jun,3,-1,0,unknown,no
31,blue-collar,married,secondary,no,1664,yes,603,no,cellular,7,may,2,17,2,failure,no
43,unemployed,divorced,secondary,no,0,yes,229,no,cellular,24,jul,2,-1,0,unknown,no
31,admin.,single,secondary,no,690,no,10,no,cellular,4,may,4,87,12,failure,no
56,services,married,unknown,no,616,no,1812,no,unknown,18,jun,1,-1,0,unknown,no
34,unemployed,married,secondary,no,200,yes,155,no,unknown,26,may,6,-1,0,unknown,no
55,unemployed,married,primary,no,8585,no,201,no,telephone,28,jan,2,-1,0,unknown,no
25,technician,single,secondary,no,173,yes,186,no,cellular,15,may,2,-1,0,unknown,no
57,admin.,married,secondary,no,808,no,417,no,cellular,14,jul,3,-1,0,unknown,no
47,services,married,unknown,no,4822,yes,154,no,unknown,21,may,5,-1,0,unknown,no
46,technician,married,secondary,no,966,yes,40,yes,cellular,19,aug,2,-1,0,unknown,no
41,management,married,tertiary,no,141,yes,146,yes,unknown,8,may,3,-1,0,unknown,no
26,services,single,secondary,no,531,yes,184,yes,cellular,6,feb,1,-1,0,unknown,no
42,blue-collar,married,unknown,no,1154,yes,341,no,cellular,16,apr,2,336,3,other,no
37,admin.,married,secondary,no,68,yes,151,yes,cellular,13,may,2,351,1,failure,no
34,admin.,married,secondary,no,1499,yes,186,no,cellular,13,apr,1,327,2,failure,no
49,entrepreneur,divorced,secondary,no,2908,no,322,no,unknown,6,jun,1,-1,0,unknown,no
32,blue-collar,married,secondary,yes,-238,yes,427,no,unknown,27,may,1,-1,0,unknown,no
38,technician,single,secondary,no,1685,yes,185,no,unknown,5,may,1,-1,0,unknown,no
37,self-employed,married,secondary,yes,0,yes,158,no,cellular,17,jul,1,-1,0,unknown,no
32,admin.,single,secondary,no,4344,yes,79,no,cellular,17,nov,2,118,3,failure,no
43,technician,married,secondary,no,0,no,313,no,cellular,19,aug,3,-1,0,unknown,no
39,technician,married,primary,no,1846,no,306,no,cellular,5,feb,5,-1,0,unknown,no
34,technician,married,secondary,no,4,yes,105,no,cellular,2,feb,2,263,1,failure,no
38,blue-collar,married,secondary,no,360,yes,220,no,unknown,14,may,2,-1,0,unknown,no
40,management,divorced,tertiary,no,205,no,357,no,cellular,25,jul,1,-1,0,unknown,no
34,technician,single,secondary,no,18777,yes,535,no,cellular,18,nov,1,-1,0,unknown,no
34,blue-collar,married,primary,no,218,yes,260,yes,unknown,21,may,1,-1,0,unknown,no
46,housemaid,married,primary,no,312,yes,137,yes,cellular,25,jul,7,-1,0,unknown,no
31,entrepreneur,married,secondary,no,15,no,190,yes,cellular,29,jan,2,-1,0,unknown,no
42,blue-collar,married,primary,no,0,no,19,no,unknown,20,jun,2,-1,0,unknown,no
45,self-employed,single,primary,no,112,no,298,no,unknown,20,jun,4,-1,0,unknown,no
54,housemaid,divorced,tertiary,no,9,no,136,yes,cellular,29,jul,3,-1,0,unknown,no
45,unemployed,divorced,secondary,no,-44,yes,256,no,cellular,7,jul,2,-1,0,unknown,no
36,blue-collar,married,unknown,no,1023,yes,184,no,cellular,4,feb,2,-1,0,unknown,no
28,technician,single,secondary,no,3,no,40,no,telephone,18,may,8,349,6,failure,no
50,services,married,secondary,no,77,no,138,no,cellular,27,may,2,-1,0,unknown,no
39,admin.,single,secondary,no,0,no,142,yes,unknown,19,jun,1,-1,0,unknown,no
33,entrepreneur,married,secondary,no,137,yes,136,no,cellular,15,jul,3,-1,0,unknown,no
30,technician,single,secondary,no,-232,no,118,yes,cellular,7,aug,2,-1,0,unknown,no
32,services,married,secondary,no,0,no,105,no,cellular,31,jul,6,-1,0,unknown,no
27,services,single,secondary,no,139,no,165,no,cellular,25,jul,3,-1,0,unknown,no
34,technician,married,secondary,no,47,no,132,no,cellular,25,aug,6,-1,0,unknown,no
47,blue-collar,married,primary,no,-58,yes,92,no,cellular,18,jul,2,-1,0,unknown,no
39,blue-collar,married,primary,no,34,yes,114,no,unknown,27,may,1,-1,0,unknown,no
30,technician,married,secondary,no,590,yes,242,no,unknown,23,may,3,-1,0,unknown,no
31,blue-collar,married,secondary,no,435,yes,204,no,unknown,21,may,1,-1,0,unknown,no
38,management,divorced,tertiary,no,441,yes,67,no,cellular,30,jan,1,-1,0,unknown,no
54,housemaid,married,primary,no,212,no,81,no,cellular,12,aug,4,-1,0,unknown,no
34,management,single,tertiary,yes,621,no,205,no,cellular,28,aug,3,-1,0,unknown,no
26,services,single,secondary,no,162,yes,185,no,cellular,2,mar,2,130,8,other,no
41,self-employed,divorced,tertiary,no,4418,yes,855,no,cellular,21,nov,3,-1,0,unknown,no
31,technician,married,secondary,no,522,yes,308,yes,cellular,27,aug,4,-1,0,unknown,no
31,management,divorced,tertiary,no,-547,yes,101,yes,cellular,31,jul,10,-1,0,unknown,no
33,blue-collar,married,secondary,no,0,yes,330,no,cellular,19,nov,2,-1,0,unknown,no
35,technician,single,unknown,no,726,yes,163,no,cellular,5,may,1,-1,0,unknown,no
58,housemaid,married,primary,no,435,yes,122,no,telephone,28,jul,6,-1,0,unknown,no
38,blue-collar,married,secondary,no,530,yes,59,no,cellular,20,apr,3,-1,0,unknown,no
35,blue-collar,married,secondary,no,106,yes,252,no,cellular,14,apr,5,-1,0,unknown,no
38,management,married,tertiary,no,590,no,49,no,cellular,31,jul,2,-1,0,unknown,no
55,retired,married,tertiary,no,2929,no,556,no,unknown,16,jun,3,-1,0,unknown,no
31,technician,single,secondary,no,147,yes,374,no,unknown,7,may,1,-1,0,unknown,no
28,technician,single,secondary,no,2000,no,226,no,telephone,3,feb,2,-1,0,unknown,no
40,management,married,tertiary,no,143,no,832,no,cellular,13,aug,6,-1,0,unknown,no
33,admin.,single,tertiary,no,193,no,132,no,unknown,5,may,2,-1,0,unknown,no
33,self-employed,single,tertiary,no,658,yes,93,no,cellular,12,apr,1,173,2,success,no
31,management,single,tertiary,yes,-365,yes,319,no,unknown,30,may,6,-1,0,unknown,no
25,services,married,secondary,no,50,yes,342,no,unknown,5,may,1,-1,0,unknown,no
41,technician,single,unknown,no,356,yes,93,no,unknown,13,may,2,-1,0,unknown,no
34,blue-collar,married,primary,no,6718,no,278,no,cellular,13,jan,4,97,1,other,no
37,management,married,tertiary,no,21,no,50,no,cellular,21,aug,12,-1,0,unknown,no
41,management,married,tertiary,no,3872,no,231,no,cellular,15,oct,1,-1,0,unknown,no
52,services,married,secondary,no,820,yes,135,no,cellular,2,feb,2,-1,0,unknown,no
54,retired,divorced,tertiary,no,6102,yes,86,yes,unknown,21,may,6,-1,0,unknown,no
33,management,married,tertiary,no,516,yes,245,no,cellular,19,nov,4,-1,0,unknown,no
60,retired,married,tertiary,no,0,no,101,no,cellular,25,aug,3,-1,0,unknown,no
25,services,single,secondary,no,199,no,111,no,cellular,16,aug,2,95,3,other,no
33,management,married,tertiary,no,584,yes,269,no,cellular,7,aug,3,-1,0,unknown,no
37,management,single,tertiary,no,1449,no,291,no,unknown,3,jun,1,-1,0,unknown,no
50,management,single,tertiary,no,490,no,273,no,cellular,14,aug,5,-1,0,unknown,no
40,blue-collar,married,primary,no,919,yes,327,no,unknown,3,jun,2,-1,0,unknown,no
60,technician,married,primary,no,4243,yes,387,no,cellular,4,feb,1,251,1,failure,no
42,admin.,married,secondary,no,6445,yes,20,no,unknown,2,jun,8,-1,0,unknown,no
40,technician,single,tertiary,no,47,yes,159,no,cellular,5,may,1,365,1,failure,no
27,management,single,tertiary,no,390,no,190,no,cellular,28,oct,1,82,1,success,no
44,blue-collar,single,secondary,no,25,yes,244,no,cellular,12,may,3,-1,0,unknown,no
34,services,single,secondary,no,2257,no,568,yes,telephone,30,jan,2,-1,0,unknown,no
34,housemaid,married,tertiary,no,677,no,37,no,cellular,9,feb,2,-1,0,unknown,no
38,services,married,tertiary,no,0,yes,239,no,cellular,17,apr,1,147,4,failure,no
31,unemployed,single,secondary,no,209,yes,193,no,cellular,6,may,1,-1,0,unknown,no
57,unemployed,married,primary,no,2743,no,89,no,cellular,29,jan,1,-1,0,unknown,no
31,blue-collar,married,primary,no,50,yes,300,no,unknown,8,may,2,-1,0,unknown,no
31,student,single,secondary,no,0,no,173,no,cellular,22,sep,1,-1,0,unknown,no
56,management,married,primary,no,21,no,118,no,cellular,7,jul,1,-1,0,unknown,no
46,management,married,secondary,no,21,yes,124,no,cellular,7,may,1,338,2,failure,no
31,management,single,tertiary,no,78,yes,369,no,cellular,22,jul,2,-1,0,unknown,no
40,technician,married,tertiary,no,1034,yes,368,no,cellular,18,may,2,-1,0,unknown,no
54,blue-collar,married,primary,no,6242,yes,162,no,cellular,7,may,1,-1,0,unknown,no
26,admin.,married,secondary,no,714,yes,183,no,unknown,28,may,1,-1,0,unknown,no
51,management,married,primary,no,98,yes,114,no,unknown,7,may,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,971,yes,283,no,cellular,17,apr,1,317,2,other,no
54,entrepreneur,married,tertiary,no,0,no,250,no,cellular,30,jul,5,-1,0,unknown,no
32,technician,divorced,secondary,no,1097,yes,298,no,unknown,12,may,2,-1,0,unknown,no
54,admin.,married,primary,no,0,no,255,no,cellular,30,jul,2,-1,0,unknown,no
45,admin.,married,secondary,no,25,yes,82,no,unknown,28,may,4,-1,0,unknown,no
31,blue-collar,married,secondary,no,604,yes,394,no,cellular,18,nov,2,-1,0,unknown,no
35,retired,single,primary,no,434,no,138,no,unknown,5,may,1,-1,0,unknown,no
42,blue-collar,married,primary,no,784,no,428,no,cellular,28,apr,3,-1,0,unknown,no
37,technician,married,secondary,no,95,no,454,no,cellular,6,feb,3,-1,0,unknown,no
43,admin.,married,secondary,no,616,yes,168,no,unknown,9,may,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,631,yes,174,no,cellular,19,nov,2,-1,0,unknown,no
49,blue-collar,married,primary,no,67,no,269,yes,cellular,13,aug,4,-1,0,unknown,no
37,entrepreneur,married,tertiary,no,555,no,104,no,cellular,7,jul,2,-1,0,unknown,no
54,management,married,tertiary,no,184,no,13,no,cellular,6,feb,6,-1,0,unknown,no
45,unemployed,single,secondary,no,382,yes,182,yes,cellular,18,may,1,-1,0,unknown,no
39,management,married,tertiary,no,-974,no,130,yes,cellular,13,aug,4,-1,0,unknown,no
50,management,married,tertiary,no,-516,yes,226,no,unknown,15,may,2,-1,0,unknown,no
30,management,single,tertiary,no,0,no,124,no,cellular,18,aug,3,-1,0,unknown,no
49,technician,divorced,secondary,no,5,no,131,no,cellular,19,aug,2,-1,0,unknown,no
31,services,married,secondary,no,428,yes,272,no,unknown,21,may,1,-1,0,unknown,no
42,retired,married,primary,no,0,yes,186,no,unknown,8,may,2,-1,0,unknown,no
40,blue-collar,divorced,primary,no,54,yes,10,no,cellular,13,may,5,362,3,other,no
35,unemployed,married,secondary,yes,1054,yes,106,yes,cellular,21,nov,1,-1,0,unknown,no
30,management,single,tertiary,no,115,no,154,no,cellular,12,aug,2,-1,0,unknown,no
40,blue-collar,married,primary,no,2171,yes,97,no,unknown,9,may,1,-1,0,unknown,no
39,entrepreneur,married,tertiary,no,350,yes,230,no,cellular,24,jul,2,-1,0,unknown,no
46,unemployed,married,secondary,no,594,no,197,no,cellular,4,feb,2,-1,0,unknown,no
55,technician,married,secondary,no,276,yes,486,no,unknown,12,may,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,-325,yes,171,yes,unknown,21,may,1,-1,0,unknown,no
37,management,married,tertiary,no,1594,yes,110,no,cellular,17,apr,1,260,5,failure,no
58,self-employed,married,tertiary,no,2596,no,15,no,telephone,18,nov,2,-1,0,unknown,no
36,services,divorced,secondary,no,115,no,201,no,unknown,6,jun,1,-1,0,unknown,no
31,management,single,tertiary,no,0,yes,76,no,cellular,8,sep,1,-1,0,unknown,no
49,retired,married,unknown,no,247,no,213,no,unknown,15,may,2,-1,0,unknown,no
32,technician,married,secondary,no,235,yes,688,no,telephone,28,aug,6,-1,0,unknown,no
30,self-employed,single,tertiary,no,2593,no,662,no,unknown,27,may,7,-1,0,unknown,no
55,services,divorced,secondary,no,2166,yes,23,no,unknown,28,may,17,-1,0,unknown,no
32,blue-collar,married,secondary,no,130,yes,302,no,cellular,6,may,2,-1,0,unknown,no
52,admin.,divorced,secondary,no,48,no,591,yes,cellular,17,nov,1,-1,0,unknown,no
38,unemployed,divorced,secondary,no,189,yes,105,yes,cellular,21,jul,2,-1,0,unknown,no
60,retired,married,secondary,no,0,yes,229,no,unknown,15,may,1,-1,0,unknown,no
60,retired,divorced,tertiary,no,-134,no,243,no,cellular,12,may,1,271,4,failure,no
